year,stock,capture,effort
1966,Leiognathidae,18900,265540667.7
1966,Lutjanidae,1700,265540667.7
1966,Mullidae,300,265540667.7
1966,Percoidei,5300,265540667.7
1966,Polynemidae,3500,265540667.7
1966,Serranidae,6300,265540667.7
1966,Siganus spp,300,265540667.7
1966,Tenualosa ilisha,12200,265540667.7
1966,Upeneus spp,4500,265540667.7
1967,Cynoglossidae,1200,268294296.3
1967,Leiognathidae,20100,268294296.3
1967,Lutjanidae,1700,268294296.3
1967,Mullidae,200,268294296.3
1967,Percoidei,3400,268294296.3
1967,Polynemidae,1400,268294296.3
1967,Serranidae,5800,268294296.3
1967,Siganus spp,300,268294296.3
1967,Tenualosa ilisha,11400,268294296.3
1967,Upeneus spp,700,268294296.3
1968,Cynoglossidae,900,246766421.7
1968,Leiognathidae,13700,246766421.7
1968,Lutjanidae,1600,246766421.7
1968,Mullidae,200,246766421.7
1968,Percoidei,4000,246766421.7
1968,Polynemidae,800,246766421.7
1968,Serranidae,6200,246766421.7
1968,Siganus spp,300,246766421.7
1968,Tenualosa ilisha,12900,246766421.7
1968,Upeneus spp,1200,246766421.7
1969,Cynoglossidae,900,265261862.9
1969,Leiognathidae,26400,265261862.9
1969,Lutjanidae,1800,265261862.9
1969,Mullidae,200,265261862.9
1969,Percoidei,7500,265261862.9
1969,Polynemidae,1600,265261862.9
1969,Serranidae,6500,265261862.9
1969,Siganus spp,400,265261862.9
1969,Tenualosa ilisha,15900,265261862.9
1969,Upeneus spp,2800,265261862.9
1970,Cynoglossidae,800,278909667
1970,Leiognathidae,20100,278909667
1970,Lutjanidae,2930,278909667
1970,Mullidae,250,278909667
1970,Percoidei,7600,278909667
1970,Polynemidae,4400,278909667
1970,Serranidae,6200,278909667
1970,Siganus spp,1420,278909667
1970,Tenualosa ilisha,19800,278909667
1970,Upeneus spp,900,278909667
1971,Cynoglossidae,700,268686711
1971,Leiognathidae,13000,268686711
1971,Lutjanidae,2740,268686711
1971,Mullidae,250,268686711
1971,Percoidei,5800,268686711
1971,Polynemidae,4000,268686711
1971,Serranidae,6000,268686711
1971,Siganus spp,1140,268686711
1971,Tenualosa ilisha,20300,268686711
1971,Upeneus spp,2400,268686711
1972,Cynoglossidae,700,302207284.5
1972,Leiognathidae,12300,302207284.5
1972,Lutjanidae,2850,302207284.5
1972,Mullidae,250,302207284.5
1972,Percoidei,7500,302207284.5
1972,Polynemidae,4100,302207284.5
1972,Serranidae,6200,302207284.5
1972,Siganus spp,1150,302207284.5
1972,Tenualosa ilisha,19500,302207284.5
1972,Upeneus spp,4500,302207284.5
1973,Cynoglossidae,2500,329741877.8
1973,Leiognathidae,18400,329741877.8
1973,Lutjanidae,4660,329741877.8
1973,Mullidae,150,329741877.8
1973,Percoidei,1800,329741877.8
1973,Polynemidae,1200,329741877.8
1973,Serranidae,6800,329741877.8
1973,Siganus spp,2360,329741877.8
1973,Tenualosa ilisha,14900,329741877.8
1973,Upeneus spp,4800,329741877.8
1974,Cynoglossidae,795,367044216.7
1974,Leiognathidae,23837,367044216.7
1974,Lutjanidae,6520,367044216.7
1974,Mullidae,332,367044216.7
1974,Percoidei,1209,367044216.7
1974,Polynemidae,6368,367044216.7
1974,Serranidae,7612,367044216.7
1974,Siganus spp,2666,367044216.7
1974,Tenualosa ilisha,10685,367044216.7
1974,Upeneus spp,2611,367044216.7
1975,Cynoglossidae,797,335650816.6
1975,Leiognathidae,11320,335650816.6
1975,Lutjanidae,5502,335650816.6
1975,Mullidae,492,335650816.6
1975,Percoidei,16119,335650816.6
1975,Polynemidae,2741,335650816.6
1975,Serranidae,7582,335650816.6
1975,Siganus spp,2302,335650816.6
1975,Tenualosa ilisha,11271,335650816.6
1975,Upeneus spp,3461,335650816.6
1976,Cynoglossidae,922,480982313.5
1976,Leiognathidae,8483,480982313.5
1976,Lutjanidae,6189,480982313.5
1976,Mullidae,365,480982313.5
1976,Percoidei,4547,480982313.5
1976,Polynemidae,3067,480982313.5
1976,Serranidae,7337,480982313.5
1976,Siganus spp,4155,480982313.5
1976,Tenualosa ilisha,13284,480982313.5
1976,Upeneus spp,4943,480982313.5
1977,Cynoglossidae,1321,502905726
1977,Leiognathidae,11227,502905726
1977,Lutjanidae,6524,502905726
1977,Mullidae,496,502905726
1977,Percoidei,16579,502905726
1977,Polynemidae,2144,502905726
1977,Serranidae,6596,502905726
1977,Siganus spp,3674,502905726
1977,Tenualosa ilisha,15317,502905726
1977,Upeneus spp,5737,502905726
1978,Cynoglossidae,1413,794543311.8
1978,Leiognathidae,8215,794543311.8
1978,Lutjanidae,5849,794543311.8
1978,Mullidae,1245,794543311.8
1978,Percoidei,27177,794543311.8
1978,Polynemidae,1836,794543311.8
1978,Serranidae,6533,794543311.8
1978,Siganus spp,2901,794543311.8
1978,Tenualosa ilisha,10308,794543311.8
1978,Upeneus spp,6067,794543311.8
1979,Cynoglossidae,1088,496216029.6
1979,Leiognathidae,10283,496216029.6
1979,Lutjanidae,5428,496216029.6
1979,Mullidae,993,496216029.6
1979,Percoidei,21775,496216029.6
1979,Polynemidae,2243,496216029.6
1979,Serranidae,6596,496216029.6
1979,Siganus spp,2124,496216029.6
1979,Tenualosa ilisha,16968,496216029.6
1979,Upeneus spp,3566,496216029.6
1980,Cynoglossidae,433,507338987.1
1980,Leiognathidae,11578,507338987.1
1980,Lutjanidae,5287,507338987.1
1980,Mullidae,1027,507338987.1
1980,Percoidei,20639,507338987.1
1980,Polynemidae,2510,507338987.1
1980,Serranidae,6934,507338987.1
1980,Siganus spp,2445,507338987.1
1980,Tenualosa ilisha,11655,507338987.1
1980,Upeneus spp,5769,507338987.1
1981,Cynoglossidae,1058,527450634.7
1981,Leiognathidae,10906,527450634.7
1981,Lutjanidae,6881,527450634.7
1981,Mullidae,837,527450634.7
1981,Percoidei,12039,527450634.7
1981,Polynemidae,2304,527450634.7
1981,Serranidae,4428,527450634.7
1981,Siganus spp,3624,527450634.7
1981,Tenualosa ilisha,9610,527450634.7
1981,Upeneus spp,4759,527450634.7
1982,Cynoglossidae,1315,643527135.8
1982,Leiognathidae,16339,643527135.8
1982,Lutjanidae,5713,643527135.8
1982,Mullidae,242,643527135.8
1982,Percoidei,13183,643527135.8
1982,Polynemidae,3605,643527135.8
1982,Serranidae,8090,643527135.8
1982,Siganus spp,3711,643527135.8
1982,Tenualosa ilisha,11797,643527135.8
1982,Upeneus spp,7305,643527135.8
1983,Cynoglossidae,655,722918574.7
1983,Leiognathidae,18640,722918574.7
1983,Lutjanidae,5220,722918574.7
1983,Mullidae,1592,722918574.7
1983,Percoidei,11982,722918574.7
1983,Polynemidae,3956,722918574.7
1983,Serranidae,9766,722918574.7
1983,Siganus spp,5176,722918574.7
1983,Tenualosa ilisha,7444,722918574.7
1983,Upeneus spp,5278,722918574.7
1984,Cynoglossidae,715,800702555.8
1984,Leiognathidae,13205,800702555.8
1984,Lutjanidae,5559,800702555.8
1984,Mullidae,709,800702555.8
1984,Percoidei,5839,800702555.8
1984,Polynemidae,3562,800702555.8
1984,Serranidae,9744,800702555.8
1984,Siganus spp,4747,800702555.8
1984,Tenualosa ilisha,10458,800702555.8
1984,Upeneus spp,23057,800702555.8
1985,Cynoglossidae,1393,756661146
1985,Leiognathidae,12377,756661146
1985,Lutjanidae,6131,756661146
1985,Mullidae,494,756661146
1985,Percoidei,3921,756661146
1985,Polynemidae,3992,756661146
1985,Serranidae,11021,756661146
1985,Siganus spp,5587,756661146
1985,Tenualosa ilisha,9649,756661146
1985,Upeneus spp,18628,756661146
1986,Cynoglossidae,1513,652597695.7
